411.881,411.98,412.066,412.136,412.19,412.227,412.246,412.248,412.232,412.198,412.145,412.072,405.404,405.863,406.207,406.437,406.573,406.648,406.695,406.731,406.752,406.729,406.621,332.334,332.428,332.505,332.562,332.6,332.616,332.611,332.585,332.537,332.467,332.377,326.614,326.82,326.895,326.871,326.792,326.697,326.62,326.574,326.555,326.539,326.492,329.719,330.195,330.489,330.624,330.649,330.619,330.58,330.553,330.533,330.49,330.379,330.159,336.295,336.384,336.456,336.51,336.544,336.559,336.554,336.529,336.485,336.422,336.342,410.1,410.339,410.446,410.468,410.448,410.408,410.34,410.212,409.975,409.592,409.043,415.828,415.89,415.931,415.948,415.942,415.914,415.866,415.801,415.721,415.631,415.533,488.684,488.692,488.659,488.59,488.455,488.205,487.789,487.182,486.399,485.488,484.521,483.569,492.049,492.072,492.097,492.122,492.145,492.163,492.17,492.163,492.139,492.099,492.045,545.117,544.556,544.13,543.802,543.509,543.176,542.741,542.171,541.474,540.694,539.892,546.924,546.963,547.007,547.048,547.082,547.102,547.103,547.082,547.04,546.978,546.899,548.502,548.467,548.429,548.391,548.353,548.319,548.288,548.265,548.253,548.256,548.276,548.311,541.445,542.215,543,543.73,544.342,544.803,545.129,545.379,545.635,545.976,546.456,492.707,492.76,492.8,492.821,492.82,492.8,492.766,492.725,492.685,492.65,492.622,485.443,486.264,487.036,487.688,488.17,488.465,488.593,488.606,488.562,488.51,488.474,488.447
412.3,412.411,412.506,412.585,412.644,412.685,412.708,412.711,412.695,412.659,412.603,412.525,405.023,405.473,405.81,406.033,406.165,406.237,406.282,406.318,406.34,406.32,406.217,332.768,332.872,332.956,333.019,333.059,333.077,333.072,333.043,332.99,332.913,332.813,326.218,326.418,326.489,326.462,326.381,326.285,326.208,326.163,326.146,326.134,326.094,329.29,329.758,330.046,330.178,330.201,330.171,330.133,330.109,330.092,330.052,329.946,329.732,336.726,336.824,336.904,336.963,337.002,337.018,337.013,336.986,336.938,336.869,336.781,409.69,409.921,410.022,410.041,410.019,409.98,409.916,409.792,409.563,409.189,408.651,416.26,416.327,416.37,416.387,416.379,416.347,416.293,416.22,416.131,416.031,415.922,488.284,488.287,488.252,488.182,488.049,487.802,487.394,486.799,486.029,485.134,484.184,483.249,492.373,492.395,492.42,492.447,492.472,492.49,492.496,492.485,492.456,492.409,492.346,544.825,544.265,543.841,543.519,543.234,542.912,542.488,541.931,541.247,540.478,539.684,547.137,547.177,547.222,547.266,547.303,547.324,547.326,547.305,547.26,547.193,547.109,548.723,548.685,548.643,548.6,548.559,548.521,548.488,548.463,548.451,548.456,548.48,548.524,541.24,541.992,542.76,543.472,544.068,544.517,544.836,545.082,545.338,545.681,546.164,493.018,493.08,493.128,493.155,493.158,493.137,493.1,493.054,493.01,492.974,492.945,485.115,485.918,486.673,487.311,487.781,488.067,488.191,488.202,488.158,488.108,488.076,488.055
412.751,412.873,412.978,413.064,413.13,413.175,413.2,413.205,413.19,413.153,413.093,413.01,404.61,405.051,405.38,405.598,405.726,405.795,405.838,405.873,405.896,405.879,405.78,333.231,333.345,333.436,333.504,333.548,333.567,333.561,333.529,333.471,333.387,333.278,325.793,325.987,326.054,326.024,325.941,325.845,325.767,325.724,325.709,325.701,325.666,328.828,329.288,329.571,329.7,329.722,329.692,329.655,329.633,329.619,329.582,329.481,329.273,337.186,337.293,337.38,337.445,337.487,337.506,337.5,337.471,337.419,337.345,337.248,409.249,409.472,409.567,409.582,409.559,409.521,409.46,409.342,409.121,408.756,408.229,416.72,416.793,416.838,416.856,416.845,416.808,416.748,416.667,416.569,416.458,416.338,487.851,487.849,487.81,487.74,487.609,487.368,486.968,486.385,485.63,484.753,483.821,482.904,492.718,492.74,492.766,492.794,492.82,492.838,492.843,492.828,492.793,492.738,492.665,544.515,543.956,543.536,543.22,542.944,542.633,542.222,541.679,541.008,540.251,539.468,547.358,547.397,547.443,547.49,547.529,547.553,547.555,547.533,547.486,547.415,547.325,548.952,548.91,548.864,548.818,548.774,548.732,548.696,548.669,548.657,548.664,548.694,548.746,541.025,541.759,542.506,543.2,543.779,544.215,544.525,544.768,545.023,545.368,545.853,493.348,493.42,493.477,493.51,493.516,493.496,493.456,493.407,493.359,493.32,493.29,484.76,485.545,486.282,486.903,487.361,487.638,487.756,487.765,487.721,487.673,487.645,487.629
413.231,413.365,413.479,413.573,413.645,413.694,413.722,413.728,413.714,413.676,413.614,413.526,404.167,404.599,404.921,405.134,405.257,405.323,405.364,405.398,405.422,405.407,405.314,333.721,333.844,333.942,334.015,334.062,334.082,334.075,334.041,333.978,333.887,333.768,325.339,325.528,325.591,325.559,325.475,325.378,325.3,325.258,325.245,325.24,325.21,328.336,328.788,329.066,329.192,329.213,329.184,329.148,329.128,329.116,329.083,328.985,328.782,337.671,337.787,337.882,337.953,337.999,338.019,338.013,337.982,337.926,337.846,337.742,408.778,408.994,409.084,409.095,409.071,409.034,408.976,408.864,408.65,408.294,407.779,417.207,417.284,417.332,417.349,417.336,417.295,417.228,417.139,417.031,416.911,416.78,487.385,487.378,487.337,487.266,487.138,486.903,486.513,485.943,485.204,484.345,483.433,482.536,493.084,493.106,493.132,493.161,493.188,493.206,493.209,493.19,493.148,493.084,493.002,544.187,543.63,543.214,542.905,542.639,542.34,541.944,541.415,540.758,540.015,539.243,547.585,547.623,547.67,547.719,547.76,547.786,547.79,547.767,547.717,547.642,547.547,549.187,549.143,549.093,549.043,548.995,548.951,548.912,548.883,548.87,548.879,548.915,548.976,540.8,541.514,542.241,542.914,543.476,543.898,544.199,544.437,544.691,545.036,545.523,493.696,493.778,493.844,493.885,493.895,493.875,493.833,493.78,493.728,493.687,493.658,484.38,485.145,485.863,486.467,486.911,487.178,487.291,487.296,487.253,487.207,487.181,487.17
413.738,413.883,414.007,414.108,414.185,414.238,414.269,414.277,414.263,414.225,414.161,414.069,403.697,404.12,404.435,404.642,404.761,404.824,404.864,404.897,404.922,404.909,404.82,334.234,334.366,334.47,334.548,334.597,334.619,334.611,334.574,334.506,334.408,334.281,324.861,325.045,325.105,325.071,324.985,324.887,324.81,324.768,324.757,324.755,324.73,327.816,328.261,328.534,328.658,328.679,328.65,328.615,328.596,328.587,328.556,328.462,328.264,338.178,338.304,338.406,338.482,338.531,338.553,338.548,338.515,338.456,338.37,338.259,408.282,408.49,408.574,408.582,408.557,408.521,408.467,408.36,408.154,407.808,407.304,417.717,417.799,417.848,417.865,417.849,417.804,417.73,417.633,417.517,417.386,417.246,486.889,486.878,486.834,486.764,486.639,486.411,486.031,485.475,484.754,483.914,483.023,482.145,493.47,493.49,493.516,493.547,493.575,493.593,493.592,493.568,493.519,493.446,493.353,543.842,543.288,542.878,542.577,542.321,542.036,541.654,541.141,540.5,539.77,539.01,547.818,547.854,547.901,547.952,547.995,548.023,548.028,548.005,547.953,547.875,547.774,549.429,549.381,549.329,549.275,549.224,549.176,549.134,549.103,549.09,549.102,549.143,549.214,540.566,541.26,541.965,542.617,543.16,543.568,543.859,544.092,544.344,544.689,545.178,494.059,494.152,494.228,494.277,494.292,494.273,494.229,494.172,494.116,494.073,494.045,483.976,484.721,485.419,486.005,486.434,486.69,486.797,486.799,486.755,486.71,486.688,486.681
414.269,414.425,414.558,414.666,414.748,414.805,414.838,414.847,414.834,414.796,414.731,414.636,403.202,403.616,403.924,404.127,404.242,404.303,404.34,404.373,404.398,404.388,404.303,334.768,334.907,335.018,335.099,335.151,335.173,335.165,335.125,335.053,334.948,334.812,324.36,324.54,324.597,324.562,324.475,324.377,324.3,324.259,324.249,324.25,324.229,327.273,327.711,327.98,328.102,328.122,328.093,328.06,328.043,328.035,328.006,327.916,327.722,338.704,338.838,338.947,339.029,339.082,339.106,339.101,339.067,339.004,338.913,338.796,407.762,407.963,408.043,408.048,408.022,407.988,407.937,407.835,407.636,407.299,406.806,418.247,418.332,418.383,418.399,418.381,418.331,418.251,418.147,418.022,417.882,417.732,486.366,486.351,486.305,486.235,486.114,485.893,485.525,484.984,484.281,483.461,482.591,481.733,493.872,493.891,493.918,493.95,493.978,493.996,493.992,493.963,493.905,493.822,493.718,543.484,542.933,542.529,542.236,541.992,541.72,541.354,540.857,540.232,539.517,538.77,548.055,548.089,548.136,548.188,548.234,548.264,548.27,548.247,548.193,548.111,548.005,549.676,549.626,549.57,549.513,549.458,549.407,549.363,549.33,549.316,549.33,549.377,549.458,540.324,540.997,541.68,542.311,542.834,543.227,543.507,543.734,543.984,544.329,544.818,494.435,494.539,494.626,494.683,494.704,494.687,494.641,494.58,494.522,494.476,494.449,483.549,484.274,484.951,485.519,485.932,486.178,486.277,486.276,486.231,486.187,486.167,486.165
414.821,414.987,415.128,415.243,415.329,415.39,415.425,415.436,415.424,415.386,415.32,415.223,402.687,403.092,403.393,403.591,403.703,403.761,403.797,403.829,403.855,403.846,403.765,335.317,335.464,335.58,335.665,335.719,335.742,335.732,335.69,335.614,335.503,335.359,323.841,324.018,324.073,324.036,323.949,323.851,323.774,323.733,323.724,323.727,323.71,326.71,327.141,327.407,327.527,327.546,327.518,327.486,327.47,327.464,327.437,327.349,327.159,339.245,339.388,339.504,339.59,339.647,339.673,339.668,339.633,339.567,339.472,339.348,407.223,407.418,407.493,407.495,407.469,407.436,407.388,407.292,407.1,406.772,406.289,418.792,418.88,418.932,418.948,418.928,418.873,418.788,418.676,418.543,418.395,418.236,485.82,485.8,485.753,485.684,485.567,485.354,484.998,484.472,483.788,482.989,482.14,481.303,494.29,494.308,494.335,494.367,494.397,494.413,494.406,494.37,494.304,494.211,494.096,543.112,542.566,542.168,541.885,541.653,541.395,541.046,540.566,539.958,539.258,538.524,548.297,548.328,548.375,548.428,548.475,548.507,548.514,548.491,548.436,548.351,548.241,549.928,549.875,549.816,549.756,549.699,549.645,549.597,549.562,549.548,549.564,549.617,549.708,540.076,540.728,541.388,541.996,542.499,542.876,543.145,543.366,543.613,543.957,544.445,494.822,494.938,495.036,495.103,495.129,495.115,495.068,495.004,494.942,494.895,494.869,483.103,483.807,484.463,485.011,485.409,485.643,485.735,485.73,485.684,485.641,485.623,485.624
415.39,415.565,415.715,415.835,415.927,415.99,416.027,416.04,416.028,415.991,415.924,415.825,402.153,402.55,402.845,403.038,403.147,403.203,403.238,403.27,403.296,403.289,403.211,335.879,336.033,336.154,336.242,336.298,336.321,336.31,336.266,336.185,336.069,335.916,323.307,323.481,323.535,323.497,323.409,323.311,323.234,323.193,323.185,323.19,323.177,326.131,326.557,326.818,326.937,326.956,326.929,326.897,326.882,326.877,326.852,326.766,326.579,339.797,339.948,340.071,340.163,340.222,340.25,340.246,340.209,340.141,340.042,339.912,406.669,406.858,406.928,406.929,406.902,406.87,406.826,406.734,406.549,406.229,405.756,419.349,419.44,419.493,419.509,419.486,419.428,419.337,419.218,419.078,418.922,418.754,485.253,485.23,485.181,485.113,485.001,484.797,484.453,483.944,483.278,482.501,481.673,480.857,494.721,494.738,494.765,494.798,494.828,494.843,494.832,494.79,494.715,494.61,494.483,542.73,542.19,541.799,541.526,541.306,541.063,540.73,540.268,539.677,538.993,538.273,548.542,548.57,548.616,548.669,548.719,548.752,548.761,548.738,548.681,548.593,548.479,550.183,550.128,550.067,550.004,549.944,549.887,549.837,549.8,549.786,549.804,549.862,549.962,539.822,540.452,541.09,541.675,542.158,542.518,542.776,542.989,543.233,543.576,544.063,495.219,495.347,495.456,495.533,495.566,495.554,495.506,495.44,495.375,495.327,495.302,482.64,483.322,483.957,484.486,484.867,485.09,485.174,485.165,485.117,485.074,485.058,485.063
415.973,416.157,416.314,416.44,416.536,416.601,416.64,416.654,416.644,416.607,416.54,416.439,401.605,401.994,402.284,402.473,402.579,402.633,402.667,402.699,402.725,402.72,402.645,336.45,336.61,336.735,336.826,336.883,336.907,336.895,336.848,336.764,336.642,336.482,322.762,322.933,322.986,322.948,322.86,322.762,322.685,322.644,322.637,322.643,322.632,325.54,325.96,326.219,326.336,326.355,326.328,326.298,326.283,326.279,326.255,326.17,325.985,340.358,340.517,340.646,340.742,340.805,340.835,340.831,340.793,340.723,340.62,340.485,406.104,406.287,406.354,406.352,406.324,406.294,406.253,406.166,405.987,405.675,405.211,419.914,420.008,420.063,420.077,420.052,419.99,419.895,419.77,419.623,419.459,419.284,484.67,484.643,484.593,484.527,484.42,484.224,483.893,483.401,482.755,481.998,481.192,480.396,495.163,495.178,495.206,495.24,495.27,495.283,495.268,495.218,495.134,495.018,494.879,542.339,541.805,541.423,541.16,540.952,540.725,540.408,539.964,539.391,538.723,538.017,548.79,548.814,548.859,548.913,548.964,548.999,549.009,548.986,548.929,548.838,548.72,550.442,550.385,550.322,550.257,550.194,550.134,550.082,550.043,550.028,550.047,550.111,550.221,539.563,540.172,540.787,541.349,541.812,542.155,542.401,542.607,542.847,543.188,543.673,495.624,495.763,495.884,495.971,496.011,496.002,495.954,495.886,495.818,495.769,495.746,482.161,482.823,483.437,483.946,484.311,484.521,484.597,484.584,484.534,484.491,484.476,484.484
416.567,416.76,416.923,417.054,417.153,417.221,417.262,417.277,417.267,417.23,417.163,417.062,401.046,401.428,401.712,401.897,402.001,402.054,402.087,402.119,402.145,402.142,402.07,337.027,337.192,337.321,337.415,337.473,337.497,337.484,337.435,337.347,337.219,337.052,322.208,322.378,322.43,322.392,322.304,322.206,322.128,322.088,322.081,322.088,322.08,324.94,325.355,325.611,325.727,325.746,325.72,325.69,325.676,325.672,325.649,325.565,325.382,340.924,341.09,341.225,341.326,341.392,341.424,341.42,341.382,341.309,341.203,341.063,405.531,405.709,405.772,405.768,405.74,405.711,405.673,405.59,405.417,405.112,404.657,420.484,420.581,420.637,420.651,420.624,420.559,420.459,420.329,420.175,420.005,419.822,484.075,484.044,483.993,483.929,483.827,483.641,483.323,482.847,482.22,481.485,480.699,479.923,495.614,495.628,495.656,495.691,495.721,495.732,495.712,495.655,495.56,495.433,495.281,541.942,541.415,541.041,540.789,540.594,540.382,540.082,539.656,539.1,538.449,537.757,549.04,549.061,549.104,549.159,549.211,549.248,549.259,549.236,549.178,549.085,548.963,550.704,550.645,550.58,550.513,550.448,550.386,550.331,550.29,550.274,550.295,550.364,550.482,539.3,539.888,540.481,541.021,541.463,541.789,542.023,542.221,542.456,542.794,543.277,496.034,496.185,496.318,496.415,496.462,496.457,496.41,496.34,496.269,496.219,496.198,481.67,482.312,482.905,483.394,483.743,483.941,484.009,483.991,483.939,483.895,483.882,483.892
417.169,417.369,417.539,417.675,417.777,417.846,417.888,417.904,417.895,417.859,417.792,417.689,400.48,400.854,401.134,401.316,401.418,401.47,401.502,401.533,401.56,401.558,401.489,337.607,337.777,337.91,338.006,338.065,338.089,338.075,338.023,337.932,337.799,337.625,321.65,321.818,321.869,321.831,321.743,321.645,321.568,321.527,321.52,321.529,321.523,324.335,324.745,324.998,325.113,325.133,325.107,325.077,325.064,325.06,325.037,324.954,324.772,341.493,341.666,341.806,341.911,341.981,342.014,342.011,341.972,341.898,341.788,341.644,404.953,405.126,405.186,405.181,405.153,405.125,405.089,405.01,404.842,404.544,404.097,421.057,421.156,421.213,421.227,421.199,421.131,421.026,420.892,420.732,420.555,420.366,483.47,483.436,483.384,483.322,483.226,483.049,482.745,482.285,481.678,480.962,480.197,479.44,496.072,496.086,496.114,496.15,496.179,496.187,496.162,496.097,495.993,495.854,495.689,541.54,541.02,540.656,540.414,540.233,540.035,539.753,539.344,538.806,538.171,537.494,549.292,549.309,549.351,549.406,549.459,549.498,549.509,549.487,549.428,549.333,549.207,550.968,550.908,550.842,550.773,550.705,550.641,550.584,550.541,550.524,550.547,550.619,550.747,539.034,539.602,540.172,540.69,541.112,541.421,541.643,541.832,542.063,542.398,542.877,496.448,496.611,496.756,496.863,496.918,496.918,496.871,496.8,496.727,496.676,496.657,481.168,481.79,482.363,482.834,483.166,483.352,483.412,483.389,483.334,483.29,483.277,483.29
417.775,417.983,418.158,418.299,418.403,418.475,418.517,418.534,418.525,418.489,418.422,418.318,399.908,400.277,400.551,400.73,400.831,400.882,400.914,400.946,400.973,400.972,400.905,338.188,338.362,338.499,338.597,338.657,338.68,338.666,338.612,338.517,338.379,338.199,321.088,321.255,321.306,321.268,321.181,321.083,321.005,320.964,320.957,320.967,320.963,323.727,324.133,324.384,324.497,324.517,324.491,324.462,324.449,324.445,324.422,324.339,324.158,342.062,342.242,342.388,342.497,342.569,342.604,342.602,342.563,342.487,342.374,342.226,404.374,404.542,404.599,404.592,404.564,404.537,404.503,404.428,404.265,403.973,403.534,421.63,421.731,421.789,421.803,421.774,421.704,421.596,421.457,421.292,421.109,420.914,482.859,482.823,482.77,482.71,482.62,482.453,482.161,481.718,481.129,480.433,479.688,478.948,496.536,496.549,496.577,496.613,496.642,496.647,496.617,496.544,496.429,496.278,496.101,541.134,540.623,540.268,540.037,539.869,539.687,539.421,539.03,538.509,537.89,537.227,549.546,549.559,549.599,549.654,549.709,549.748,549.761,549.739,549.679,549.582,549.454,551.234,551.174,551.106,551.036,550.966,550.9,550.84,550.795,550.777,550.801,550.878,551.013,538.765,539.314,539.863,540.359,540.761,541.053,541.262,541.443,541.668,541.999,542.475,496.865,497.04,497.196,497.314,497.377,497.382,497.337,497.264,497.19,497.139,497.121,480.659,481.262,481.815,482.267,482.584,482.757,482.809,482.781,482.724,482.679,482.667,482.681
418.385,418.599,418.78,418.924,419.031,419.104,419.147,419.164,419.155,419.12,419.052,418.948,399.334,399.697,399.967,400.144,400.243,400.293,400.325,400.357,400.386,400.386,400.321,338.768,338.947,339.086,339.186,339.247,339.27,339.254,339.198,339.1,338.957,338.771,320.525,320.691,320.742,320.705,320.617,320.519,320.442,320.4,320.394,320.404,320.402,323.118,323.52,323.768,323.881,323.9,323.875,323.846,323.832,323.828,323.805,323.722,323.542,342.631,342.817,342.968,343.081,343.156,343.193,343.191,343.152,343.074,342.959,342.806,403.795,403.959,404.013,404.004,403.976,403.949,403.918,403.846,403.688,403.402,402.969,422.202,422.305,422.365,422.379,422.348,422.276,422.165,422.022,421.853,421.665,421.464,482.245,482.206,482.153,482.096,482.012,481.854,481.575,481.147,480.576,479.899,479.173,478.451,497.003,497.016,497.045,497.081,497.109,497.111,497.075,496.994,496.868,496.705,496.515,540.727,540.225,539.879,539.66,539.505,539.338,539.088,538.714,538.21,537.607,536.959,549.801,549.81,549.849,549.904,549.959,550,550.014,549.993,549.932,549.833,549.701,551.501,551.441,551.372,551.301,551.23,551.162,551.1,551.053,551.034,551.059,551.139,551.282,538.495,539.025,539.553,540.028,540.41,540.687,540.883,541.055,541.274,541.6,542.071,497.283,497.47,497.638,497.767,497.838,497.848,497.805,497.731,497.656,497.604,497.588,480.143,480.728,481.262,481.696,481.998,482.159,482.203,482.17,482.11,482.065,482.052,482.068
418.996,419.216,419.402,419.55,419.659,419.733,419.777,419.793,419.785,419.749,419.681,419.575,398.76,399.117,399.384,399.558,399.655,399.706,399.738,399.77,399.8,399.802,399.739,339.347,339.529,339.671,339.773,339.835,339.858,339.841,339.783,339.681,339.534,339.342,319.963,320.128,320.179,320.142,320.054,319.956,319.879,319.837,319.831,319.842,319.841,322.51,322.908,323.154,323.266,323.284,323.259,323.23,323.217,323.212,323.189,323.106,322.926,343.197,343.389,343.545,343.663,343.741,343.779,343.778,343.738,343.659,343.541,343.385,403.218,403.378,403.43,403.419,403.39,403.364,403.334,403.266,403.111,402.83,402.404,422.771,422.877,422.937,422.952,422.921,422.847,422.734,422.587,422.414,422.221,422.014,481.631,481.589,481.537,481.482,481.404,481.255,480.988,480.576,480.022,479.363,478.653,477.948,497.474,497.486,497.516,497.552,497.578,497.577,497.536,497.446,497.31,497.134,496.931,540.319,539.826,539.491,539.283,539.141,538.988,538.755,538.397,537.91,537.323,536.688,550.058,550.063,550.1,550.155,550.211,550.254,550.269,550.247,550.185,550.085,549.95,551.771,551.711,551.641,551.569,551.497,551.427,551.363,551.314,551.294,551.319,551.403,551.552,538.223,538.735,539.243,539.699,540.062,540.322,540.505,540.668,540.88,541.202,541.668,497.702,497.901,498.081,498.22,498.3,498.315,498.274,498.201,498.125,498.072,498.058,479.623,480.19,480.706,481.123,481.41,481.56,481.596,481.558,481.496,481.449,481.437,481.454
419.607,419.833,420.024,420.174,420.286,420.361,420.405,420.421,420.412,420.376,420.307,420.2,398.186,398.538,398.801,398.973,399.07,399.12,399.152,399.185,399.216,399.219,399.159,339.922,340.109,340.254,340.357,340.42,340.443,340.424,340.364,340.259,340.108,339.91,319.402,319.566,319.617,319.58,319.493,319.395,319.317,319.275,319.269,319.28,319.282,321.903,322.298,322.541,322.652,322.67,322.645,322.616,322.602,322.597,322.573,322.49,322.311,343.762,343.959,344.12,344.242,344.323,344.363,344.362,344.322,344.241,344.12,343.961,402.643,402.8,402.849,402.837,402.807,402.782,402.753,402.687,402.537,402.261,401.84,423.336,423.445,423.507,423.522,423.491,423.416,423.301,423.151,422.973,422.775,422.564,481.018,480.974,480.921,480.87,480.797,480.657,480.402,480.004,479.466,478.824,478.131,477.441,497.948,497.959,497.989,498.025,498.05,498.045,497.997,497.899,497.752,497.564,497.347,539.911,539.427,539.103,538.906,538.777,538.639,538.421,538.079,537.608,537.036,536.415,550.316,550.317,550.352,550.407,550.464,550.508,550.524,550.503,550.44,550.337,550.2,552.041,551.982,551.912,551.839,551.766,551.694,551.628,551.578,551.557,551.582,551.669,551.823,537.95,538.445,538.934,539.371,539.716,539.96,540.13,540.284,540.489,540.805,541.266,498.122,498.332,498.524,498.674,498.762,498.782,498.744,498.672,498.595,498.542,498.529,479.099,479.65,480.149,480.55,480.823,480.962,480.989,480.947,480.882,480.834,480.822,480.84
420.216,420.448,420.643,420.798,420.911,420.987,421.031,421.047,421.038,421,420.93,420.821,397.614,397.961,398.221,398.391,398.487,398.537,398.57,398.604,398.635,398.64,398.582,340.496,340.686,340.834,340.939,341.002,341.025,341.005,340.943,340.835,340.679,340.476,318.843,319.006,319.057,319.02,318.933,318.835,318.756,318.714,318.708,318.721,318.724,321.299,321.69,321.931,322.04,322.058,322.032,322.003,321.989,321.984,321.96,321.877,321.698,344.323,344.527,344.693,344.818,344.902,344.944,344.944,344.902,344.82,344.697,344.534,402.073,402.226,402.272,402.258,402.227,402.202,402.175,402.112,401.965,401.693,401.277,423.899,424.01,424.074,424.09,424.059,423.983,423.866,423.713,423.531,423.329,423.112,480.407,480.362,480.31,480.261,480.193,480.062,479.818,479.433,478.91,478.284,477.607,476.932,498.422,498.434,498.464,498.5,498.523,498.514,498.46,498.353,498.194,497.994,497.764,539.504,539.03,538.716,538.531,538.415,538.29,538.088,537.762,537.306,536.749,536.141,550.575,550.573,550.606,550.661,550.719,550.764,550.78,550.759,550.696,550.591,550.451,552.313,552.255,552.185,552.111,552.037,551.964,551.897,551.844,551.822,551.848,551.936,552.096,537.676,538.155,538.626,539.044,539.372,539.601,539.759,539.903,540.1,540.41,540.866,498.541,498.763,498.967,499.127,499.224,499.25,499.215,499.144,499.067,499.014,499.002,478.572,479.108,479.591,479.977,480.236,480.365,480.385,480.338,480.27,480.221,480.209,480.228
420.824,421.062,421.262,421.419,421.534,421.611,421.655,421.671,421.66,421.622,421.55,421.439,397.044,397.387,397.644,397.812,397.907,397.957,397.99,398.025,398.058,398.065,398.009,341.067,341.261,341.411,341.518,341.582,341.604,341.584,341.519,341.408,341.248,341.039,318.286,318.448,318.498,318.461,318.374,318.276,318.197,318.155,318.149,318.162,318.167,320.697,321.084,321.323,321.431,321.448,321.421,321.392,321.378,321.373,321.348,321.265,321.087,344.882,345.092,345.262,345.392,345.478,345.522,345.522,345.48,345.397,345.271,345.105,401.506,401.656,401.699,401.683,401.651,401.626,401.6,401.539,401.395,401.127,400.717,424.458,424.572,424.638,424.656,424.625,424.548,424.429,424.273,424.088,423.881,423.659,479.8,479.753,479.701,479.655,479.593,479.47,479.236,478.864,478.355,477.744,477.082,476.42,498.898,498.91,498.94,498.975,498.996,498.984,498.923,498.806,498.637,498.425,498.181,539.099,538.635,538.331,538.158,538.054,537.943,537.755,537.444,537.003,536.46,535.866,550.835,550.83,550.862,550.916,550.975,551.021,551.038,551.017,550.953,550.846,550.703,552.587,552.529,552.46,552.386,552.311,552.236,552.167,552.114,552.09,552.116,552.206,552.37,537.401,537.865,538.319,538.72,539.031,539.245,539.391,539.524,539.714,540.018,540.467,498.959,499.194,499.409,499.58,499.686,499.718,499.687,499.616,499.539,499.486,499.475,478.044,478.565,479.033,479.404,479.651,479.77,479.783,479.731,479.661,479.61,479.599,479.62
421.43,421.674,421.878,422.038,422.156,422.234,422.278,422.293,422.281,422.241,422.167,422.053,396.477,396.816,397.069,397.235,397.329,397.379,397.413,397.449,397.483,397.492,397.439,341.635,341.833,341.986,342.095,342.16,342.182,342.161,342.094,341.98,341.815,341.601,317.73,317.892,317.941,317.904,317.816,317.718,317.639,317.596,317.591,317.605,317.612,320.097,320.48,320.716,320.823,320.839,320.812,320.782,320.768,320.762,320.738,320.655,320.478,345.439,345.655,345.83,345.963,346.053,346.098,346.099,346.057,345.971,345.843,345.674,400.942,401.088,401.128,401.11,401.078,401.053,401.028,400.968,400.827,400.563,400.158,425.015,425.131,425.2,425.219,425.189,425.112,424.991,424.833,424.644,424.432,424.204,479.198,479.149,479.098,479.054,478.997,478.881,478.657,478.296,477.801,477.203,476.555,475.906,499.375,499.387,499.417,499.452,499.47,499.453,499.385,499.26,499.08,498.855,498.597,538.696,538.242,537.948,537.786,537.695,537.597,537.423,537.126,536.7,536.171,535.589,551.096,551.088,551.119,551.173,551.233,551.279,551.297,551.276,551.211,551.102,550.956,552.862,552.805,552.736,552.662,552.586,552.511,552.441,552.385,552.361,552.386,552.478,552.646,537.126,537.574,538.013,538.398,538.693,538.892,539.026,539.15,539.331,539.628,540.071,499.377,499.624,499.851,500.033,500.148,500.186,500.159,500.09,500.013,499.959,499.948,477.514,478.022,478.475,478.833,479.068,479.178,479.184,479.128,479.055,479.003,478.992,479.014
422.035,422.284,422.493,422.657,422.776,422.855,422.899,422.913,422.9,422.858,422.782,422.665,395.912,396.246,396.497,396.661,396.754,396.804,396.839,396.875,396.911,396.922,396.872,342.202,342.404,342.56,342.671,342.737,342.759,342.737,342.668,342.55,342.381,342.161,317.177,317.337,317.385,317.347,317.259,317.16,317.081,317.038,317.033,317.049,317.058,319.498,319.877,320.111,320.216,320.231,320.204,320.174,320.159,320.153,320.128,320.046,319.87,345.995,346.216,346.397,346.534,346.626,346.673,346.675,346.631,346.544,346.414,346.241,400.381,400.523,400.56,400.54,400.506,400.481,400.457,400.399,400.26,400.001,399.6,425.569,425.689,425.76,425.781,425.752,425.674,425.552,425.391,425.198,424.981,424.748,478.599,478.549,478.498,478.457,478.404,478.295,478.08,477.73,477.247,476.663,476.027,475.39,499.852,499.864,499.895,499.929,499.945,499.923,499.848,499.713,499.522,499.284,499.013,538.295,537.851,537.568,537.417,537.337,537.253,537.092,536.809,536.396,535.881,535.311,551.359,551.348,551.378,551.432,551.492,551.539,551.558,551.537,551.47,551.36,551.211,553.138,553.082,553.014,552.94,552.863,552.787,552.716,552.659,552.634,552.659,552.752,552.923,536.85,537.284,537.708,538.077,538.357,538.543,538.664,538.778,538.951,539.24,539.677,499.794,500.053,500.293,500.485,500.609,500.655,500.631,500.564,500.487,500.434,500.423,476.983,477.477,477.918,478.263,478.487,478.588,478.588,478.527,478.452,478.4,478.388,478.412
