# THIS RESULT FILE IS **DRAFT** AND IS NOT FINAL DATA OUTPUT.
# Table:,FluxMap
-,0,0.2977777778,0.5955555556,0.8933333333,1.191111111,1.488888889,1.786666667,2.084444444,2.382222222,2.68,2.977777778,3.275555556,3.573333333,3.871111111,4.168888889,4.466666667,4.764444444,5.062222222,5.36,5.657777778,5.955555556,6.253333333,6.551111111,6.848888889,7.146666667,7.444444444,7.742222222,8.04,8.337777778,8.635555556,8.933333333,9.231111111,9.528888889,9.826666667,10.12444444,10.42222222,10.72,11.01777778,11.31555556,11.61333333,11.91111111,12.20888889,12.50666667,12.80444444,13.10222222,13.4,13.69777778,13.99555556,14.29333333,14.59111111,14.88888889,15.18666667,15.48444444,15.78222222,16.08,16.37777778,16.67555556,16.97333333,17.27111111,17.56888889,17.86666667,18.16444444,18.46222222,18.76,19.05777778,19.35555556,19.65333333,19.95111111,20.24888889,20.54666667,20.84444444,21.14222222,21.44,21.73777778,22.03555556,22.33333333,22.63111111,22.92888889,23.22666667,23.52444444,23.82222222,24.12,24.41777778,24.71555556,25.01333333,25.31111111,25.60888889,25.90666667,26.20444444,26.50222222,26.8,27.09777778,27.39555556,27.69333333,27.99111111,28.28888889,28.58666667,28.88444444,29.18222222,29.48,29.77777778,30.07555556,30.37333333,30.67111111,30.96888889,31.26666667,31.56444444,31.86222222,32.16,32.45777778,32.75555556,33.05333333,33.35111111,33.64888889,33.94666667,34.24444444,34.54222222,34.84,35.13777778,35.43555556,35.73333333,36.03111111,36.32888889,36.62666667,36.92444444,37.22222222,37.52,37.81777778,38.11555556,38.41333333,38.71111111,39.00888889,39.30666667,39.60444444,39.90222222,40.2,40.49777778,40.79555556,41.09333333,41.39111111,41.68888889,41.98666667,42.28444444,42.58222222,42.88,43.17777778,43.47555556,43.77333333,44.07111111,44.36888889,44.66666667,44.96444444,45.26222222,45.56,45.85777778,46.15555556,46.45333333,46.75111111,47.04888889,47.34666667,47.64444444,47.94222222,48.24,48.53777778,48.83555556,49.13333333,49.43111111,49.72888889,50.02666667,50.32444444,50.62222222,50.92,51.21777778,51.51555556,51.81333333,52.11111111,52.40888889,52.70666667,53.00444444,53.30222222,53.6,
229.6,39.41774395,39.5796631,39.92195903,40.41373694,41.01998243,41.70521391,42.438233,43.19650093,43.96874905,44.75543725,45.56763834,46.42507783,45.3835701,45.78475645,46.25779142,46.77492518,47.31519846,47.866803,48.42749664,49.00378244,49.60975126,50.26578127,50.99626935,48.24633417,48.24302863,48.27284562,48.32532014,48.39755898,48.49636073,48.63781181,48.84427348,49.13923343,49.54080896,50.05506573,47.057247,46.86741727,46.65707054,46.4169402,46.15524351,45.89491901,45.67177608,45.53323688,45.53690895,45.74804471,46.23514778,44.85104689,45.04067872,45.1680141,45.18628232,45.07300803,44.82470645,44.450839,43.96920373,43.40363207,42.78336618,42.14283467,41.52106791,39.6711286,38.87814441,38.28529866,37.84584386,37.52748458,37.30687015,37.16441806,37.08068248,37.0353967,37.00993617,36.99319078,38.04495071,37.17161473,36.38575192,35.70507249,35.13089197,34.65202063,34.24896478,33.89702334,33.56864869,33.23662668,32.87936717,34.44058416,32.95278898,31.64037821,30.51638535,29.57599093,28.80657847,28.19695068,27.74240152,27.44518131,27.31236468,27.35421298,30.19003489,29.56706559,29.00688192,28.50867523,28.05253319,27.6045229,27.1303427,26.6077686,26.03181304,25.41352759,24.77770659,24.16395833,24.39778282,23.45506522,22.82577916,22.50158238,22.45920508,22.65921193,23.05179938,23.58659279,24.222139,24.93186386,25.70628679,28.12307798,27.74484886,27.43597776,27.19726613,27.03808285,26.96480023,26.96990023,27.0272678,27.09555886,27.13009152,27.10393307,27.86523006,26.32293701,25.4308006,25.30659351,25.98393016,27.39744988,29.38031545,31.67416274,33.95661875,35.89038778,37.18922269,37.4387098,34.79292707,32.11042668,29.69707931,27.77648501,26.47196853,25.80957347,25.73437267,26.13352652,26.86236549,27.77167931,28.73414861,27.59926528,26.99900551,26.41613802,25.94811818,25.70474364,25.79117235,26.28763284,27.22691991,28.576522,30.23752232,32.07154277,32.2860151,32.17444662,32.10147177,32.23333492,32.71658672,33.63581655,34.99154682,36.7005237,38.61401036,40.54715474,42.31359148,41.94735042,41.37595218,40.7369477,40.08640624,39.49400919,39.02405076,38.72144608,38.6056963,38.67327629,38.90680517,39.2880905,39.81152266,
229.814,45.65621399,45.71650531,46.0170837,46.51325055,47.15557356,47.89563478,48.69303633,49.52146316,50.37173758,51.25136255,52.18159339,53.19340692,51.80989176,52.18859834,52.67500979,53.2311939,53.82907502,54.45393123,55.10501865,55.79415252,56.5434069,57.38225093,58.34322596,55.35368986,55.27903974,55.2538828,55.26547804,55.31253324,55.4078723,55.57734924,55.85491368,56.27459652,56.86071789,57.61821042,54.59285057,54.32230805,54.02403686,53.68643266,53.32373297,52.97198402,52.68586577,52.53596649,52.6054457,52.98481873,53.76405423,52.77942748,53.08915219,53.31227068,53.38464857,53.27841861,52.9930916,52.54523501,51.96063217,51.27075798,50.51275592,49.73062357,48.97578477,46.6451527,45.58339396,44.80861186,44.26020185,43.89461571,43.67880363,43.58362292,43.57907627,43.63322378,43.71602142,43.8081011,45.00500028,43.8563725,42.83519954,41.97214825,41.27229354,40.72004925,40.28546534,39.92963683,39.60939414,39.28308395,38.91888315,40.67238435,38.72914518,37.03247862,35.60393331,34.4379906,33.51632029,32.821037,32.34213925,32.07852021,32.03549762,32.22320014,35.99145519,35.23923366,34.58656904,34.02976759,33.53618157,33.05303842,32.52829585,31.92920774,31.24965437,30.50759708,29.74050163,29.0054917,29.35762583,28.16893842,27.41528773,27.08089658,27.12769828,27.49430762,28.10504739,28.88454823,29.77152051,30.7270575,31.73737873,34.95247169,34.43597862,34.02704373,33.73057352,33.55911577,33.51688388,33.58526779,33.71767063,33.84641567,33.90198138,33.84417266,34.84534333,32.79551737,31.58494999,31.38076512,32.23535223,34.0662756,36.65261922,39.64881944,42.62318795,45.12591673,46.77915327,47.07201196,43.68920102,40.22885889,37.10154924,34.60940782,32.91914609,32.0652643,31.97300332,32.49124076,33.42909499,34.59279134,35.81956612,34.27156169,33.48772694,32.71260545,32.07226222,31.71218595,31.77431731,32.36856293,33.54109114,35.24959317,37.36237533,39.69592747,39.71520055,39.53366809,39.38356536,39.48254634,40.02358289,41.11819202,42.7671981,44.86193384,47.20949026,49.57224066,51.71355892,50.73596443,49.88482698,48.94356686,47.98072149,47.08321488,46.33226578,45.78601788,45.4725814,45.39357883,45.53561089,45.8858018,46.44711826,
230.028,53.12753322,53.07181356,53.33120945,53.8408814,54.53098209,55.33570862,56.203548,57.10546339,58.03806224,59.02119033,60.0917911,61.2964701,59.47813229,59.82125445,60.31818851,60.91759632,61.58237356,62.29470961,63.05694116,63.88911325,64.82472754,65.90523495,67.17248851,63.92928618,63.75780064,63.65366067,63.60211944,63.60556205,63.68661539,63.8857623,64.25341071,64.83766866,65.66993322,66.75127932,63.75555483,63.37192491,62.94669171,62.46616943,61.95423214,61.46646295,61.08485944,60.91260309,61.06748527,61.67240266,62.84222429,62.43555112,62.90773445,63.25818814,63.40083988,63.302752,62.96980898,62.42982657,61.71971617,60.88013924,59.95665774,59.00354403,58.08665212,55.11850875,53.70912315,52.70042574,52.01654363,51.60052224,51.40676436,51.39287636,51.5136277,51.71988729,51.96453408,52.21539741,53.5838841,52.07891902,50.75208449,49.65446951,48.79831704,48.16284268,47.70335935,47.36025428,47.06752574,46.76277177,46.40001179,48.38064864,45.85027228,43.65838215,41.83960301,40.38822313,39.27812159,38.48162899,37.98038188,37.76734549,37.84420334,38.22004483,43.20175732,42.28208578,41.51476128,40.89135651,40.36043178,39.84208326,39.25912633,38.56432808,37.75072063,36.84688114,35.90863703,35.0172732,35.52787176,34.02846579,33.12267711,32.7832673,32.9504374,33.53145431,34.41439816,35.48954864,36.66907392,37.89843951,39.15964543,43.33894857,42.62455722,42.07532247,41.70222796,41.52086983,41.52998151,41.69275367,41.93186011,42.1419906,42.21958983,42.1074499,43.40311325,40.72099012,39.10519605,38.78786928,39.8470667,42.17992868,45.49771829,49.34510347,53.15340046,56.33319358,58.39503615,58.72067808,54.47004923,50.08204212,46.09752239,42.91735669,40.76302761,39.67967483,39.5676792,40.22860563,41.41557861,42.88213874,44.42471048,42.37891347,41.3891405,40.39410682,39.55267178,39.05320879,39.08336336,39.79098663,41.24038198,43.37866834,46.03525835,48.97303696,48.74822912,48.51375371,48.29851273,48.37989314,49.00503333,50.31647364,52.31460833,54.86049904,57.70989929,60.56501598,63.13319382,61.36086351,60.18243,58.88842511,57.55884608,56.29808825,55.20544448,54.35438545,53.78499012,53.50888859,53.52286586,53.82627883,54.43728847,
230.242,62.08292611,61.90680477,62.13744681,62.68105144,63.43920315,64.32301745,65.26796709,66.24463792,67.26131158,68.3579287,69.59460971,71.03890121,68.67465957,68.969704,69.47592199,70.12465268,70.86765551,71.68425332,72.58236986,73.59439227,74.76973117,76.16508332,77.83207395,74.32249527,74.02565937,73.81355027,73.67027991,73.60527759,73.6565175,73.88582788,74.36640288,75.16454372,76.31896444,77.8222321,74.92782541,74.39157401,73.78910675,73.10558171,72.37981244,71.6958309,71.17429601,70.96320372,71.22613616,72.12622961,73.80561384,74.19503963,74.88215512,75.39738137,75.6277786,75.53677712,75.14190998,74.48816531,73.62768461,72.61175573,71.49398532,70.33854881,69.22712112,65.42646737,63.57629606,62.27163306,61.42117333,60.95284753,60.80536364,60.91841121,61.22527218,61.65209198,62.12686045,62.59820642,64.17068676,62.21227634,60.49369623,59.09711726,58.04731114,57.31782999,56.84378653,56.53613097,56.29625624,56.03255045,55.67980007,57.93056038,54.65578272,51.83521824,49.52294158,47.71394494,46.37160223,45.4542195,44.93078285,44.7847405,45.01162897,45.61845694,52.15553371,51.02004439,50.11056792,49.41144166,48.84433445,48.29122711,47.64008022,46.82411552,45.83618964,44.72073861,43.55968266,42.4670672,43.19051001,41.30480242,40.21521487,39.87738258,40.20039731,41.0478434,42.2583034,43.67614151,45.17920531,46.69423463,48.20039627,53.51680535,52.52591096,51.78495863,51.31329149,51.1285359,51.21852737,51.51803523,51.90515911,52.22241884,52.32106164,52.1229928,53.77711717,50.32308616,48.20271129,47.73165814,49.02179197,51.94595737,56.13171822,60.9881981,65.77863786,69.74434157,72.26336235,72.60358551,67.35680653,61.8893748,56.90033743,52.9116148,50.21208798,48.85987952,48.72490685,49.55171888,51.02746675,52.84537737,54.75660445,52.12434269,50.91338572,49.67651079,48.6084315,47.94731062,47.93609403,48.77019752,50.53834151,53.17757158,56.47327058,60.12720465,59.60914791,59.36043122,59.11354685,59.2121115,59.96346173,61.54385578,63.95180506,67.01355521,70.42780213,73.83151609,76.87292193,74.09321938,72.54704323,70.85823116,69.11493065,67.43711911,65.94191495,64.72001022,63.82805295,63.29510123,63.13768572,63.37767209,64.05750258,
230.456,72.80639533,72.52172975,72.75372661,73.36768174,74.22580615,75.20902072,76.23813959,77.28758783,78.38614308,79.60468524,81.03629219,82.77554416,79.73541594,79.97274618,80.49011965,81.19694217,82.0316829,82.97170167,84.03429367,85.26979852,86.74915327,88.54769917,90.72597475,86.93910135,86.48710286,86.13351963,85.86309692,85.69746174,85.6977887,85.95624756,86.5767613,87.64832277,89.2160224,91.25657314,88.54960702,87.81467048,86.97260333,86.00937456,84.98625593,84.02772992,83.30791132,83.03496459,83.43146459,84.70887544,87.03691354,88.48034035,89.44564524,90.16851016,90.5042124,90.41568008,89.93989344,89.14719587,88.11018109,86.8918834,85.55216399,84.16298535,82.82197664,77.95314395,75.55626578,73.88406311,72.83166681,72.31115846,72.24233281,72.54126528,73.1116339,73.844867,74.63359047,75.39852048,77.21428671,74.69013442,72.47759236,70.70459966,69.41647097,68.58131284,68.10731049,67.86460267,67.70908743,67.50887623,67.17310555,69.74638886,65.54533888,61.94042543,59.01379297,56.76253674,55.136014,54.07282673,53.52351697,53.45724985,53.86029072,54.7365899,63.23520225,61.82426064,60.73931309,59.95425724,59.35339488,58.76645326,58.03412213,57.06377568,55.84932174,54.4582458,53.0088078,51.65869633,52.66860591,50.31144608,49.00348705,48.67545325,49.19294655,50.36009761,51.94955293,53.74600387,55.58449698,57.37082388,59.08486989,65.70931849,64.34163284,63.345643,62.75148114,62.57635119,62.78887156,63.28117555,63.86862314,64.32343652,64.43864295,64.11174279,66.19778465,61.82033118,59.08509363,58.41234846,59.95690117,63.56277031,68.75591182,74.78137847,80.70070351,85.55480883,88.56863373,88.89674108,82.53712524,75.84619007,69.71008502,64.79530606,61.47143662,59.81188196,59.65006191,60.66360335,62.46423946,64.67859871,67.00976985,63.70237752,62.26632714,60.77560718,59.46185105,58.61881803,58.55451129,59.52281542,61.64508258,64.85090705,68.87864842,73.36363507,72.50664908,72.31200946,72.09734833,72.27554438,73.21682811,75.13132204,78.01316304,81.65017322,85.68110486,89.6766862,93.22720798,89.1998473,87.25898808,85.14889975,82.95933191,80.82090525,78.86628344,77.20493729,75.91633131,75.05773822,74.67928463,74.83970643,75.61750433,
230.67,85.61026971,85.2525615,85.54027779,86.28211258,87.2869855,88.39700281,89.51727716,90.63284902,91.80554085,93.15171778,94.80966425,96.90750508,93.04307267,93.2189681,93.75436575,94.53150557,95.47361092,96.55804274,97.8169445,99.32601282,101.1844692,103.4894235,106.3073453,102.2342127,101.5986446,101.0667049,100.6268445,100.3203994,100.2424859,100.5272811,101.3190363,102.7339459,104.8206375,107.5290611,105.1084621,104.1239548,102.9678964,101.6305319,100.2058976,98.87460813,97.8829396,97.51786953,98.07591989,99.82440986,102.9577528,105.7491599,107.0667472,108.0444143,108.5013,108.4053335,107.8239393,106.8637394,105.6242543,104.1807886,102.5956277,100.9438567,99.33715569,93.12391093,90.06525716,87.94623285,86.65321589,86.08336356,86.13463053,86.69278631,87.62169221,88.76518816,89.9669103,91.10818833,93.21420596,89.99978204,87.17605875,84.93626794,83.3577143,82.40442229,81.9496781,81.80843397,81.77456926,81.6618193,81.34574996,84.30448072,78.97442291,74.40975783,70.73198281,67.94229758,65.97155333,64.73121624,64.1458157,64.16419778,64.75976121,65.93281924,76.86329322,75.10551163,73.80573945,72.92356018,72.2928192,71.6733257,70.84305008,69.67585573,68.16866086,66.42155565,64.60237204,62.92589436,64.32132282,61.40071524,59.83867082,59.53055198,60.28250222,61.81955687,63.828676,66.01919946,68.17486429,70.1801425,72.02245008,80.11268294,78.2444397,76.91840441,76.17780157,76.03483359,76.42674539,77.18388928,78.0357352,78.6623191,78.78393935,78.27124619,80.87150517,75.41164299,71.94318796,71.01406141,72.83165123,77.20578121,83.54112798,90.88820636,98.07197892,103.9020774,107.4315546,107.7122043,100.145298,92.1060884,84.6960946,78.74975682,74.73049577,72.72895519,72.53580181,73.75226931,75.9066918,78.55517457,81.3524593,77.28645471,75.6374557,73.89561086,72.32752589,71.28624567,71.15404237,72.25529352,74.75460151,78.57991243,83.4231649,88.85161226,87.61828157,87.58410282,87.50568376,87.86276573,89.0858437,91.41509831,94.83639747,99.09727158,103.7781821,108.3887327,112.4685221,106.9293262,104.5877348,102.0536671,99.40768312,96.78207035,94.3200886,92.15112944,90.38585435,89.12475606,88.47058641,88.53796405,89.45586137,
230.884,100.8269409,100.4634488,100.8923815,101.8458299,103.062048,104.3342425,105.5518501,106.7206172,107.9524579,109.4279481,111.3452511,113.8723452,109.018604,109.1390894,109.7065723,110.5704418,111.6372763,112.8879375,114.3770383,116.2150759,118.5373144,121.4648727,125.0640738,120.6973558,119.8549503,119.1063518,118.4485317,117.9530102,117.7630317,118.0694035,119.0678269,120.905647,123.629424,127.1469928,125.120813,123.8340453,122.2789677,120.4555798,118.5043343,116.6818266,115.3293702,114.8345629,115.5839595,117.906616,122.0142116,126.4751552,128.2291712,129.5112028,130.1011781,129.9806498,129.2623401,128.1032399,126.6376024,124.9526066,123.1064141,121.1691262,119.2616202,111.3908136,107.5522676,104.9028376,103.3288581,102.715958,102.9381277,103.8433148,105.2431333,106.9177687,108.6446933,110.2512443,112.7026473,108.6667571,105.1028308,102.2944245,100.3664985,99.28207108,98.87047461,98.87387881,99.00358025,99.00146548,98.70000257,102.1184374,95.442962,89.72875448,85.15095157,81.7175333,79.33518402,77.87874443,77.23716663,77.33168458,78.11905467,79.59626416,93.488347,91.30102101,89.74128043,88.75000464,88.0948097,87.44419504,86.49472589,85.07766573,83.19580381,80.99412769,78.70666509,76.62151518,78.53418117,74.95570675,73.10540451,72.829567,73.85475829,75.80310231,78.25293112,80.82124005,83.23295305,85.35399013,87.19066533,96.87833931,94.36199474,92.62071741,91.71260317,91.63732737,92.28374757,93.39543958,94.58734211,95.42177281,95.53101327,94.75846991,97.96241954,91.25961512,86.93568997,85.69018865,87.79251018,93.01185937,100.610658,109.413667,117.9749845,124.8443017,128.8876606,129.0777026,120.2424826,110.7624427,101.9799854,94.91896247,90.14848409,87.77765179,87.54817392,88.97663833,91.50254072,94.61100626,97.91152178,93.01483377,91.1859869,89.21556063,87.39907202,86.14923654,85.93037818,87.15024639,90.03022104,94.50680747,100.231394,106.7068408,105.0736234,105.3525779,105.5645093,106.246009,107.8776255,110.7202481,114.7457979,119.6623378,125.0001647,130.2212345,134.8295484,127.4965777,124.7769799,121.848554,118.7666693,115.6513353,112.6482453,109.9074627,107.5819034,105.8353118,104.84798,104.8143223,105.9303794,
231.098,118.7961665,118.5340477,119.2272786,120.5066937,122.0189242,123.4969626,124.8162484,126.0173928,127.2845809,128.8857249,131.0955992,134.127235,128.1060162,128.1912821,128.8144416,129.7861824,130.996075,132.43407,134.1874642,136.4131743,139.2909301,142.9664017,147.4955107,142.8285142,141.7658295,140.7636913,139.8346147,139.0943222,138.7522669,139.0735628,140.3176371,142.665591,146.1525909,150.6237983,149.1031402,147.4640716,145.4173789,142.9808377,140.3587759,137.9080561,136.0920122,135.4233099,136.3947487,139.4000129,144.6547399,151.1202584,153.4031141,155.0387991,155.7671137,155.5957125,154.7018695,153.3105004,151.5997217,149.6669297,147.556235,145.3203125,143.0804517,133.2100315,128.4792236,125.2167168,123.3222812,122.6767607,123.1295118,124.4826626,126.4809911,128.8216349,131.1949634,133.3563691,136.2164775,131.2297952,126.7905721,123.3036002,120.9620653,119.7334015,119.3931845,119.589979,119.9276945,120.0553455,119.7511596,123.7152381,115.4753466,108.4160483,102.7835995,98.5961338,95.72914895,94.00905192,93.27752815,93.41980569,94.37250665,96.13114097,113.5636731,110.8544535,108.9846511,107.8718487,107.1991546,106.5187011,105.4237132,103.6923481,101.3371555,98.56331068,95.69132001,93.10163319,95.70387241,91.37690216,89.20933045,88.9808255,90.31361169,92.69880988,95.58043896,98.46584682,101.0160633,103.0859338,104.718002,116.0951066,112.7611297,110.5123102,109.4223454,109.4670056,110.4638656,112.0380858,113.655717,114.7326937,114.7983148,113.6716346,117.5730552,109.4725243,104.172471,102.5475859,104.937537,111.0631985,120.0231255,130.3859272,140.4033404,148.3411224,152.868761,152.9192379,142.7988577,131.8307489,121.6185824,113.3931365,107.838453,105.0821133,104.8110369,106.4510165,109.350957,112.9291071,116.7569379,110.9759209,109.0259403,106.8742717,104.8340897,103.3735953,103.0445047,104.3513084,107.5890943,112.7188385,119.3642805,126.9745183,124.9378574,125.7359421,126.4514673,127.6580366,129.8661129,133.3407508,138.032109,143.6133464,149.5812072,155.3740346,160.4847666,151.066839,148.0284071,144.7756428,141.3167248,137.7397536,134.1811469,130.8121748,127.8422987,125.5242058,124.1468757,124.0130915,125.4037842,
231.312,139.8475977,139.8411299,140.9644222,142.7177187,144.6316907,146.3670543,147.789262,148.9926739,150.2614112,151.9780737,154.5120726,158.1243943,150.7494227,150.8384965,151.5526824,152.6583715,154.029386,155.6730415,157.7225098,160.3948822,163.9228755,168.4745563,174.0799374,169.1047274,167.823539,166.5360955,165.2801249,164.2335704,163.6943049,164.0222958,165.553472,168.5029884,172.8806334,178.4426473,177.5330617,175.5001411,172.86667,169.6792364,166.2275675,162.9974442,160.6047939,159.7134327,160.9373373,164.7332046,171.3003001,180.098957,183.0084421,185.0434604,185.9058804,185.6464133,184.5308593,182.8731571,180.905621,178.7326289,176.3703874,173.8365914,171.2392908,159.0112118,153.2928986,149.3426202,147.0924492,146.4293697,147.1796526,149.091669,151.8269234,154.9769331,158.1203258,160.9192837,164.2589341,158.2055367,152.758372,148.4801637,145.6582412,144.2728608,144.035816,144.478307,145.0679213,145.3362971,144.9947878,149.6018869,139.5910433,130.997423,124.1590334,119.1081868,115.6806628,113.6401412,112.7672378,112.9020086,113.9583713,115.9345225,137.5188836,134.1889485,131.9556017,130.7088323,130.0269583,129.3174357,128.0452169,125.9235301,122.9796497,119.4972921,115.907425,112.7045459,116.2173742,111.0629495,108.5586991,108.3957404,110.062224,112.8860771,116.1494131,119.2337516,121.7353475,123.5119254,124.666938,137.7728688,133.434144,130.583232,129.3084755,129.5455884,131.0111723,133.1731664,135.3088558,136.6569953,136.6307783,135.0325228,139.7253874,130.0865131,123.6979531,121.6308583,124.3011095,131.3720431,141.7569801,153.7406895,165.246383,174.239113,179.1897165,179.0490739,167.679926,155.233754,143.588307,134.1926582,127.8509789,124.7076694,124.3897683,126.229142,129.4871361,133.5247279,137.8873168,131.1941513,129.2112586,126.9547958,124.7382216,123.0752459,122.6068102,123.9475506,127.4870167,133.2335105,140.8047179,149.6149734,147.1974257,148.7786922,150.2770564,152.2714809,155.2700869,159.5168284,164.9298783,171.1568456,177.6878889,183.9742036,189.5327432,177.7401258,174.4850485,171.0248844,167.2921875,163.3175015,159.2127208,155.1710001,151.4763689,148.5021077,146.6830535,146.4627005,148.224391,
